Entity,Code,Day,total_vaccinations
Texas,,2021-03-16,8660886
Texas,,2021-03-17,8850377
Texas,,2021-03-18,9055037
Texas,,2021-03-19,9237352
Texas,,2021-03-20,9428516
Texas,,2021-03-21,9611867
Texas,,2021-03-22,9734465
Texas,,2021-03-23,9845182
Texas,,2021-03-24,9841589
Texas,,2021-03-25,10133617
Texas,,2021-03-26,10420919
Texas,,2021-03-27,10700661
Texas,,2021-03-28,10941968
Texas,,2021-03-29,11130215
Texas,,2021-03-30,11357324
Texas,,2021-03-31,11604088
Texas,,2021-04-01,11950969
Texas,,2021-04-02,12318117
Texas,,2021-04-03,12565129
Texas,,2021-04-04,12808243
Texas,,2021-04-05,13065244
Texas,,2021-04-06,13297711
Texas,,2021-04-07,13533392
Texas,,2021-04-08,13825974
Texas,,2021-04-09,14219706
Texas,,2021-04-10,14685955
Texas,,2021-04-11,14959669
Texas,,2021-04-12,15151731
Texas,,2021-04-13,15343387
Texas,,2021-04-14,15610120
Texas,,2021-04-15,15897950
Texas,,2021-04-16,16167944
Texas,,2021-04-17,16419173
Texas,,2021-04-18,16539082
Texas,,2021-04-19,16745114
Texas,,2021-04-20,16870701
Texas,,2021-04-21,17065670
Texas,,2021-04-22,17307611
Texas,,2021-04-23,17543688
Texas,,2021-04-24,17782171
Texas,,2021-04-25,17979089
Texas,,2021-04-26,18093739
Texas,,2021-04-27,18218563
Texas,,2021-04-28,18395582
Texas,,2021-04-29,18622188
Texas,,2021-04-30,18885671
Texas,,2021-05-01,19090255
Texas,,2021-05-02,19205116
Texas,,2021-05-03,19276649
Texas,,2021-05-04,19350193
Texas,,2021-05-05,19519836
Texas,,2021-05-06,19690275
Texas,,2021-05-07,19884729
Texas,,2021-05-08,20060525
Texas,,2021-05-09,20215285
Texas,,2021-05-10,20304544
Texas,,2021-05-11,20403618
Texas,,2021-05-12,20533264
Texas,,2021-05-13,20671478
Texas,,2021-05-14,20816039
Texas,,2021-05-15,20981555
Texas,,2021-05-16,21179788
Texas,,2021-05-17,21334970
Texas,,2021-05-18,21430921
Texas,,2021-05-19,21585931
Texas,,2021-05-20,21719251
Texas,,2021-05-21,21926464
Texas,,2021-05-22,22041180
Texas,,2021-05-23,22175490
Texas,,2021-05-24,22260158
Texas,,2021-05-25,22360193
Texas,,2021-05-26,22486269
Texas,,2021-05-27,22593372
Texas,,2021-05-28,22725688
Texas,,2021-05-29,22847875
Texas,,2021-05-30,22942135
Texas,,2021-06-01,23042424
Texas,,2021-06-02,23095348
Texas,,2021-06-03,23178516
Texas,,2021-06-04,23293586
Texas,,2021-06-05,23383001
Texas,,2021-06-06,23501684
Texas,,2021-06-07,23570625
Texas,,2021-06-08,23639670
Texas,,2021-06-09,23733581
Texas,,2021-06-10,23847099
Texas,,2021-06-11,23960479
Texas,,2021-06-12,24127329
Texas,,2021-06-13,24197795
Texas,,2021-06-14,24252789
Texas,,2021-06-15,24367591
Texas,,2021-06-16,24558568
Texas,,2021-06-17,24735511
Texas,,2021-06-18,24837998
Texas,,2021-06-19,24909954
Texas,,2021-06-20,25000644
Texas,,2021-06-21,25049611
Texas,,2021-06-22,25095675
United States,USA,2020-12-20,556208
United States,USA,2020-12-21,614117
United States,USA,2020-12-23,1008025
United States,USA,2020-12-26,1944585
United States,USA,2020-12-28,2127143
United States,USA,2020-12-30,2794588
United States,USA,2021-01-02,4225756
United States,USA,2021-01-04,4563260
United States,USA,2021-01-05,4836469
United States,USA,2021-01-06,5306797
United States,USA,2021-01-07,5919418
United States,USA,2021-01-08,6688231
United States,USA,2021-01-11,8987322
United States,USA,2021-01-12,9327138
United States,USA,2021-01-13,10278462
United States,USA,2021-01-14,11148991
United States,USA,2021-01-15,12279180
United States,USA,2021-01-19,15707588
United States,USA,2021-01-20,16525281
United States,USA,2021-01-21,17546374
United States,USA,2021-01-22,19107959
United States,USA,2021-01-23,20537990
United States,USA,2021-01-24,21848655
United States,USA,2021-01-25,22734243
United States,USA,2021-01-26,23540994
United States,USA,2021-01-27,24652634
United States,USA,2021-01-28,26193682
United States,USA,2021-01-29,27884661
United States,USA,2021-01-30,29577902
United States,USA,2021-01-31,31123299
United States,USA,2021-02-01,32222402
United States,USA,2021-02-02,32780860
United States,USA,2021-02-03,33878254
United States,USA,2021-02-04,35203710
United States,USA,2021-02-05,36819212
United States,USA,2021-02-06,39037964
United States,USA,2021-02-07,41210937
United States,USA,2021-02-08,42417617
United States,USA,2021-02-09,43206190
United States,USA,2021-02-10,44769970
United States,USA,2021-02-11,46390270
United States,USA,2021-02-12,48410558
United States,USA,2021-02-13,50641884
United States,USA,2021-02-14,52884356
United States,USA,2021-02-16,55220364
United States,USA,2021-02-17,56281827
United States,USA,2021-02-18,57737767
United States,USA,2021-02-19,59585043
United States,USA,2021-02-20,61289500
United States,USA,2021-02-21,63090634
United States,USA,2021-02-22,64177474
United States,USA,2021-02-23,65032083
United States,USA,2021-02-24,66464947
United States,USA,2021-02-25,68274117
United States,USA,2021-02-26,70454064
United States,USA,2021-02-27,72806180
United States,USA,2021-02-28,75236003
United States,USA,2021-03-01,76899987
United States,USA,2021-03-02,78631601
United States,USA,2021-03-03,80540474
United States,USA,2021-03-04,82572848
United States,USA,2021-03-05,85008094
United States,USA,2021-03-06,87912323
United States,USA,2021-03-07,90351750
United States,USA,2021-03-08,92089852
United States,USA,2021-03-09,93692598
United States,USA,2021-03-10,95721290
United States,USA,2021-03-11,98203893
United States,USA,2021-03-12,101128005
United States,USA,2021-03-13,105703501
United States,USA,2021-03-14,107060274
United States,USA,2021-03-15,109081860
United States,USA,2021-03-16,110737856
United States,USA,2021-03-17,113037627
United States,USA,2021-03-18,115730008
United States,USA,2021-03-19,118313818
United States,USA,2021-03-20,121441497
United States,USA,2021-03-21,124481412
United States,USA,2021-03-22,126509736
United States,USA,2021-03-23,128217029
United States,USA,2021-03-24,130473853
United States,USA,2021-03-25,133305295
United States,USA,2021-03-26,136684688
United States,USA,2021-03-27,140180735
United States,USA,2021-03-28,143462691
United States,USA,2021-03-29,145812835
United States,USA,2021-03-30,147602345
United States,USA,2021-03-31,150273292
United States,USA,2021-04-01,153631404
United States,USA,2021-04-02,157606463
United States,USA,2021-04-03,161688422
United States,USA,2021-04-04,165053746
United States,USA,2021-04-05,167187795
United States,USA,2021-04-06,168592075
United States,USA,2021-04-07,171476655
United States,USA,2021-04-08,174879716
United States,USA,2021-04-09,178837781
United States,USA,2021-04-10,183467709
United States,USA,2021-04-11,187047131
United States,USA,2021-04-12,189692045
United States,USA,2021-04-13,192282781
United States,USA,2021-04-14,194791836
United States,USA,2021-04-15,198317040
United States,USA,2021-04-16,202282923
United States,USA,2021-04-17,205871913
United States,USA,2021-04-18,209406814
United States,USA,2021-04-19,211581309
United States,USA,2021-04-20,213388238
United States,USA,2021-04-21,215951909
United States,USA,2021-04-22,218947643
United States,USA,2021-04-23,222322230
United States,USA,2021-04-24,225640460
United States,USA,2021-04-25,228661408
United States,USA,2021-04-26,230768454
United States,USA,2021-04-27,232407669
United States,USA,2021-04-28,234639414
United States,USA,2021-04-29,237360493
United States,USA,2021-04-30,240159677
United States,USA,2021-05-01,243463471
United States,USA,2021-05-02,245591469
United States,USA,2021-05-03,246780203
United States,USA,2021-05-04,247769049
United States,USA,2021-05-05,249566820
United States,USA,2021-05-06,251973752
United States,USA,2021-05-07,254779333
United States,USA,2021-05-08,257347205
United States,USA,2021-05-09,259716989
United States,USA,2021-05-10,261599381
United States,USA,2021-05-11,263132561
United States,USA,2021-05-12,264680844
United States,USA,2021-05-13,266596486
United States,USA,2021-05-14,268438666
United States,USA,2021-05-15,270832342
United States,USA,2021-05-16,272925411
United States,USA,2021-05-17,274411901
United States,USA,2021-05-18,275535207
United States,USA,2021-05-19,277290173
United States,USA,2021-05-20,279397250
United States,USA,2021-05-21,281595351
United States,USA,2021-05-22,283941223
United States,USA,2021-05-23,285720586
United States,USA,2021-05-24,286890900
United States,USA,2021-05-25,287788872
United States,USA,2021-05-26,289212304
United States,USA,2021-05-27,290724607
United States,USA,2021-05-28,292099778
United States,USA,2021-05-29,293705050
United States,USA,2021-05-30,294928850
United States,USA,2021-06-01,296404240
United States,USA,2021-06-02,296912892
United States,USA,2021-06-03,297720928
United States,USA,2021-06-04,299120522
United States,USA,2021-06-05,300268730
United States,USA,2021-06-06,301638578
United States,USA,2021-06-07,302851917
United States,USA,2021-06-08,303923667
United States,USA,2021-06-09,304753476
United States,USA,2021-06-10,305687618
United States,USA,2021-06-11,306509795
United States,USA,2021-06-12,308112728
United States,USA,2021-06-13,309322545
United States,USA,2021-06-14,310645827
United States,USA,2021-06-15,311886674
United States,USA,2021-06-16,312915170
United States,USA,2021-06-17,314969386
United States,USA,2021-06-18,316048776
United States,USA,2021-06-19,317117797
United States,USA,2021-06-20,317966408
United States,USA,2021-06-21,318576441
United States,USA,2021-06-22,319223844
Utah,,2021-01-12,95225
Utah,,2021-01-13,104036
Utah,,2021-01-14,115384
Utah,,2021-01-15,128210
Utah,,2021-01-19,163205
Utah,,2021-01-20,181792
Utah,,2021-01-21,189578
Utah,,2021-01-22,202729
Utah,,2021-01-23,202729
Utah,,2021-01-24,202729
Utah,,2021-01-25,229007
Utah,,2021-01-26,230418
Utah,,2021-01-27,239807
Utah,,2021-01-28,239807
Utah,,2021-01-29,271127
Utah,,2021-01-30,286501
Utah,,2021-01-31,286501
Utah,,2021-02-01,323030
Utah,,2021-02-02,324636
Utah,,2021-02-03,324636
Utah,,2021-02-04,353469
Utah,,2021-02-05,376495
Utah,,2021-02-06,400285
Utah,,2021-02-07,400285
Utah,,2021-02-08,506629
Utah,,2021-02-09,510267
Utah,,2021-02-10,510267
Utah,,2021-02-11,510267
Utah,,2021-02-12,510267
Utah,,2021-02-13,510267
Utah,,2021-02-14,510267
Utah,,2021-02-16,532635
Utah,,2021-02-17,532635
Utah,,2021-02-18,551742
Utah,,2021-02-19,584648
Utah,,2021-02-20,610074
Utah,,2021-02-21,610580
Utah,,2021-02-22,610874
Utah,,2021-02-23,611048
Utah,,2021-02-24,629173
Utah,,2021-02-25,662012
Utah,,2021-02-26,662575
Utah,,2021-02-27,687876
Utah,,2021-02-28,688505
Utah,,2021-03-01,688506
Utah,,2021-03-02,722301
Utah,,2021-03-03,745913
Utah,,2021-03-04,746392
Utah,,2021-03-05,796749
Utah,,2021-03-06,832435
Utah,,2021-03-07,833167
Utah,,2021-03-08,833714
Utah,,2021-03-09,880032
Utah,,2021-03-10,903099
Utah,,2021-03-11,903758
Utah,,2021-03-12,945378
Utah,,2021-03-13,977728
Utah,,2021-03-14,1007495
Utah,,2021-03-15,1008582
Utah,,2021-03-16,1030630
Utah,,2021-03-17,1052347
Utah,,2021-03-18,1069752
Utah,,2021-03-19,1070231
Utah,,2021-03-20,1070976
Utah,,2021-03-21,1137351
Utah,,2021-03-22,1137511
Utah,,2021-03-23,1155841
Utah,,2021-03-24,1178663
Utah,,2021-03-25,1213732
Utah,,2021-03-26,1214131
Utah,,2021-03-27,1275570
Utah,,2021-03-28,1276128
Utah,,2021-03-29,1276193
Utah,,2021-03-30,1327257
Utah,,2021-03-31,1327487
Utah,,2021-04-01,1380946
Utah,,2021-04-02,1381245
Utah,,2021-04-03,1466038
Utah,,2021-04-04,1466600
Utah,,2021-04-05,1498784
Utah,,2021-04-06,1518590
Utah,,2021-04-07,1543590
Utah,,2021-04-08,1573343
Utah,,2021-04-09,1614798
Utah,,2021-04-10,1662200
Utah,,2021-04-11,1662712
Utah,,2021-04-12,1663511
Utah,,2021-04-13,1726036
Utah,,2021-04-14,1755776
Utah,,2021-04-15,1784313
Utah,,2021-04-16,1816866
Utah,,2021-04-17,1871042
Utah,,2021-04-18,1871243
Utah,,2021-04-19,1918236
Utah,,2021-04-20,1918236
Utah,,2021-04-21,1937305
Utah,,2021-04-22,1970752
Utah,,2021-04-23,2005613
Utah,,2021-04-24,2035354
Utah,,2021-04-25,2035664
Utah,,2021-04-26,2035687
Utah,,2021-04-27,2068767
Utah,,2021-04-28,2093104
Utah,,2021-04-29,2116081
Utah,,2021-04-30,2116254
Utah,,2021-05-01,2167644
Utah,,2021-05-02,2167913
Utah,,2021-05-03,2167987
Utah,,2021-05-04,2201015
Utah,,2021-05-05,2225385
Utah,,2021-05-06,2243163
Utah,,2021-05-07,2243262
Utah,,2021-05-08,2263380
Utah,,2021-05-09,2263595
Utah,,2021-05-10,2263750
Utah,,2021-05-11,2342020
Utah,,2021-05-12,2342203
Utah,,2021-05-13,2367479
Utah,,2021-05-14,2383036
Utah,,2021-05-15,2383232
Utah,,2021-05-16,2383485
Utah,,2021-05-17,2383556
Utah,,2021-05-18,2440835
Utah,,2021-05-19,2453456
Utah,,2021-05-20,2473783
Utah,,2021-05-21,2490885
Utah,,2021-05-22,2514226
Utah,,2021-05-23,2514415
Utah,,2021-05-24,2514434
Utah,,2021-05-25,2544537
Utah,,2021-05-26,2561890
Utah,,2021-05-27,2561967
Utah,,2021-05-28,2562374
Utah,,2021-05-29,2562531
Utah,,2021-05-30,2562678
Utah,,2021-06-01,2589348
Utah,,2021-06-02,2589348
Utah,,2021-06-03,2591302
Utah,,2021-06-04,2591362
Utah,,2021-06-05,2618279
Utah,,2021-06-06,2618292
Utah,,2021-06-07,2618405
Utah,,2021-06-08,2646501
Utah,,2021-06-09,2646555
Utah,,2021-06-10,2646617
Utah,,2021-06-11,2663525
Utah,,2021-06-12,2673373
Utah,,2021-06-13,2673462
Utah,,2021-06-14,2702611
Utah,,2021-06-15,2736339
Utah,,2021-06-16,2736346
Utah,,2021-06-17,2758879
Utah,,2021-06-18,2758941
Utah,,2021-06-19,2759029
Utah,,2021-06-20,2759064
Utah,,2021-06-21,2759165
Utah,,2021-06-22,2796552
Vermont,,2021-01-12,25757
Vermont,,2021-01-13,29571
Vermont,,2021-01-14,29571
Vermont,,2021-01-15,32470
Vermont,,2021-01-19,40581
Vermont,,2021-01-20,40814
Vermont,,2021-01-21,42835
Vermont,,2021-01-22,46447
Vermont,,2021-01-23,49426
Vermont,,2021-01-24,51872
Vermont,,2021-01-25,53624
Vermont,,2021-01-26,54416
Vermont,,2021-01-27,55377
Vermont,,2021-01-28,58871
Vermont,,2021-01-29,61737
Vermont,,2021-01-30,63777
Vermont,,2021-01-31,67180
Vermont,,2021-02-01,72428
Vermont,,2021-02-02,74021
Vermont,,2021-02-03,74718
Vermont,,2021-02-04,77198
Vermont,,2021-02-05,80054
Vermont,,2021-02-06,82992
Vermont,,2021-02-07,87180
Vermont,,2021-02-08,90328
Vermont,,2021-02-09,93037
Vermont,,2021-02-10,93862
Vermont,,2021-02-11,96908
Vermont,,2021-02-12,100036
Vermont,,2021-02-13,102716
Vermont,,2021-02-14,106787
Vermont,,2021-02-16,114986
Vermont,,2021-02-17,115964
Vermont,,2021-02-18,118184
Vermont,,2021-02-19,127619
Vermont,,2021-02-20,132112
Vermont,,2021-02-21,137144
Vermont,,2021-02-22,141436
Vermont,,2021-02-23,144085
Vermont,,2021-02-24,144970
Vermont,,2021-02-25,147828
Vermont,,2021-02-26,151538
Vermont,,2021-02-27,156929
Vermont,,2021-02-28,162558
Vermont,,2021-03-01,168050
Vermont,,2021-03-02,171557
Vermont,,2021-03-03,173179
Vermont,,2021-03-04,175767
Vermont,,2021-03-05,179580
Vermont,,2021-03-06,184327
Vermont,,2021-03-07,191529
Vermont,,2021-03-08,198741
Vermont,,2021-03-09,203900
Vermont,,2021-03-10,207110
Vermont,,2021-03-11,212062
Vermont,,2021-03-12,217495
Vermont,,2021-03-13,231610
Vermont,,2021-03-14,231610
Vermont,,2021-03-15,239136
Vermont,,2021-03-16,243777
Vermont,,2021-03-17,246663
Vermont,,2021-03-18,252439
Vermont,,2021-03-19,259165
Vermont,,2021-03-20,266120
Vermont,,2021-03-21,274187
Vermont,,2021-03-22,277420
Vermont,,2021-03-23,283052
Vermont,,2021-03-24,286384
Vermont,,2021-03-25,290680
Vermont,,2021-03-26,296682
Vermont,,2021-03-27,303242
Vermont,,2021-03-28,310003
Vermont,,2021-03-29,316145
Vermont,,2021-03-30,323388
Vermont,,2021-03-31,328451
Vermont,,2021-04-01,333676
Vermont,,2021-04-02,341568
Vermont,,2021-04-03,360030
Vermont,,2021-04-04,360745
Vermont,,2021-04-05,370232
Vermont,,2021-04-06,376259
Vermont,,2021-04-07,379673
Vermont,,2021-04-08,385034
Vermont,,2021-04-09,394597
Vermont,,2021-04-10,406472
Vermont,,2021-04-11,416718
Vermont,,2021-04-12,427958
Vermont,,2021-04-13,441375
Vermont,,2021-04-14,440821
Vermont,,2021-04-15,448151
Vermont,,2021-04-16,456442
Vermont,,2021-04-17,456714
Vermont,,2021-04-18,474833
Vermont,,2021-04-19,482794
Vermont,,2021-04-20,491770
Vermont,,2021-04-21,496149
Vermont,,2021-04-22,502374
Vermont,,2021-04-23,506735
Vermont,,2021-04-24,515788
Vermont,,2021-04-25,525641
Vermont,,2021-04-26,537515
Vermont,,2021-04-27,543879
Vermont,,2021-04-28,549084
Vermont,,2021-04-29,556060
Vermont,,2021-04-30,563428
Vermont,,2021-05-01,570823
Vermont,,2021-05-02,580936
Vermont,,2021-05-03,589665
Vermont,,2021-05-04,595369
Vermont,,2021-05-05,599965
Vermont,,2021-05-06,606172
Vermont,,2021-05-07,611581
Vermont,,2021-05-08,616692
Vermont,,2021-05-09,632395
Vermont,,2021-05-10,639833
Vermont,,2021-05-11,644114
Vermont,,2021-05-12,650557
Vermont,,2021-05-13,655013
Vermont,,2021-05-14,660666
Vermont,,2021-05-15,667634
Vermont,,2021-05-16,676648
Vermont,,2021-05-17,683484
Vermont,,2021-05-18,689046
Vermont,,2021-05-19,692516
Vermont,,2021-05-20,697965
Vermont,,2021-05-21,718334
Vermont,,2021-05-22,725780
Vermont,,2021-05-23,735897
Vermont,,2021-05-24,746636
Vermont,,2021-05-25,750510
Vermont,,2021-05-26,755048
Vermont,,2021-05-27,751854
Vermont,,2021-05-28,757675
Vermont,,2021-05-29,763002
Vermont,,2021-05-30,768866
Vermont,,2021-06-01,777292
Vermont,,2021-06-02,778794
Vermont,,2021-06-03,780410
Vermont,,2021-06-04,783392
Vermont,,2021-06-05,788956
Vermont,,2021-06-06,793851
Vermont,,2021-06-07,798069
Vermont,,2021-06-08,801227
Vermont,,2021-06-09,801943
Vermont,,2021-06-10,804718
Vermont,,2021-06-11,804718
Vermont,,2021-06-12,809876
Vermont,,2021-06-13,815331
Vermont,,2021-06-14,820378
Vermont,,2021-06-15,825996
Vermont,,2021-06-16,827969
Vermont,,2021-06-17,830662
Vermont,,2021-06-18,832904
Vermont,,2021-06-19,835927
Vermont,,2021-06-20,838245
Vermont,,2021-06-21,839933
Vermont,,2021-06-22,840948
Veterans Health,,2021-01-12,226754
Veterans Health,,2021-01-13,254377
Veterans Health,,2021-01-14,284697
Veterans Health,,2021-01-15,317771
Veterans Health,,2021-01-19,416209
Veterans Health,,2021-01-20,432569
Veterans Health,,2021-01-21,527258
Veterans Health,,2021-01-22,579663
Veterans Health,,2021-01-23,623590
Veterans Health,,2021-01-24,664245
Veterans Health,,2021-01-25,702779
Veterans Health,,2021-01-26,703351
Veterans Health,,2021-01-27,746109
Veterans Health,,2021-01-28,792348
Veterans Health,,2021-01-29,841497
Veterans Health,,2021-01-30,888305
Veterans Health,,2021-01-31,932278
Veterans Health,,2021-02-01,963346
Veterans Health,,2021-02-02,973371
Veterans Health,,2021-02-03,1013974
Veterans Health,,2021-02-04,1026173
Veterans Health,,2021-02-05,1078011
Veterans Health,,2021-02-06,1130808
Veterans Health,,2021-02-07,1220300
Veterans Health,,2021-02-08,1258957
Veterans Health,,2021-02-09,1268553
Veterans Health,,2021-02-10,1322833
Veterans Health,,2021-02-11,1377358
Veterans Health,,2021-02-12,1439337
Veterans Health,,2021-02-13,1502661
Veterans Health,,2021-02-14,1600830
Veterans Health,,2021-02-16,1692702
Veterans Health,,2021-02-17,1720294
Veterans Health,,2021-02-18,1773677
Veterans Health,,2021-02-19,1815046
Veterans Health,,2021-02-20,1862965
Veterans Health,,2021-02-21,1911289
Veterans Health,,2021-02-22,1957142
Veterans Health,,2021-02-23,2002806
Veterans Health,,2021-02-24,2035752
Veterans Health,,2021-02-25,2077586
Veterans Health,,2021-02-26,2118065
Veterans Health,,2021-02-27,2238548
Veterans Health,,2021-02-28,2303674
Veterans Health,,2021-03-01,2356446
Veterans Health,,2021-03-02,2372611
Veterans Health,,2021-03-03,2420189
Veterans Health,,2021-03-04,2476015
Veterans Health,,2021-03-05,2535768
Veterans Health,,2021-03-06,2597371
Veterans Health,,2021-03-07,2658215
Veterans Health,,2021-03-08,2708426
Veterans Health,,2021-03-09,2718748
Veterans Health,,2021-03-10,2775356
Veterans Health,,2021-03-11,2844311
Veterans Health,,2021-03-12,2917334
Veterans Health,,2021-03-13,3065623
Veterans Health,,2021-03-14,3065999
Veterans Health,,2021-03-15,3146184
Veterans Health,,2021-03-16,3160693
Veterans Health,,2021-03-17,3211090
Veterans Health,,2021-03-18,3272006
Veterans Health,,2021-03-19,3333181
Veterans Health,,2021-03-20,3391329
Veterans Health,,2021-03-21,3450713
Veterans Health,,2021-03-22,3502931
Veterans Health,,2021-03-23,3512264
